Key,File,Type,english
plantedPotato1_FEschematic,blocks,Farming,"Potato (Seed, Fast Growth, Explosive) Recipe"
plantedPotato1_FE,blocks,Farming,"Potato (Seed, Fast Growth, Explosive)"
plantedPotato2_FE,blocks,Farming,"Potato (Growing, Fast Growth, Explosive)"
plantedPotato3_FE,blocks,Farming,"Potato (Fast Growth, Explosive)"
plantedPotato1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPotato1_FRschematic,blocks,Farming,"Potato (Seed, Fast Growth, Renewable) Recipe"
plantedPotato1_FR,blocks,Farming,"Potato (Seed, Fast Growth, Renewable)"
plantedPotato2_FR,blocks,Farming,"Potato (Growing, Fast Growth, Renewable)"
plantedPotato3_FR,blocks,Farming,"Potato (Fast Growth, Renewable)"
plantedPotato1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPotato1_FTschematic,blocks,Farming,"Potato (Seed, Fast Growth, Thorny) Recipe"
plantedPotato1_FT,blocks,Farming,"Potato (Seed, Fast Growth, Thorny)"
plantedPotato2_FT,blocks,Farming,"Potato (Growing, Fast Growth, Thorny)"
plantedPotato3_FT,blocks,Farming,"Potato (Fast Growth, Thorny)"
plantedPotato1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPotato1_Eschematic,blocks,Farming,"Potato (Seed, Explosive) Recipe"
plantedPotato1_E,blocks,Farming,"Potato (Seed, Explosive)"
plantedPotato2_E,blocks,Farming,"Potato (Growing, Explosive)"
plantedPotato3_E,blocks,Farming,"Potato (Explosive)"
plantedPotato1_EDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPotato1_EUschematic,blocks,Farming,"Potato (Seed, Explosive, Underground) Recipe"
plantedPotato1_EU,blocks,Farming,"Potato (Seed, Explosive, Underground)"
plantedPotato2_EU,blocks,Farming,"Potato (Growing, Explosive, Underground)"
plantedPotato3_EU,blocks,Farming,"Potato (Explosive, Underground)"
plantedPotato1_EUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPotato1_EFschematic,blocks,Farming,"Potato (Seed, Explosive, Fast Growth) Recipe"
plantedPotato1_EF,blocks,Farming,"Potato (Seed, Explosive, Fast Growth)"
plantedPotato2_EF,blocks,Farming,"Potato (Growing, Explosive, Fast Growth)"
plantedPotato3_EF,blocks,Farming,"Potato (Explosive, Fast Growth)"
plantedPotato1_EFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPotato1_EEschematic,blocks,Farming,"Potato (Seed, Extremely Explosive) Recipe"
plantedPotato1_EE,blocks,Farming,"Potato (Seed, Extremely Explosive)"
plantedPotato2_EE,blocks,Farming,"Potato (Growing, Extremely Explosive)"
plantedPotato3_EE,blocks,Farming,"Potato (Extremely Explosive)"
plantedPotato1_EEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtremely Explosive: triggers a concealed explosive with a large payload when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPotato1_ETschematic,blocks,Farming,"Potato (Seed, Explosive, Thorny) Recipe"
plantedPotato1_ET,blocks,Farming,"Potato (Seed, Explosive, Thorny)"
plantedPotato2_ET,blocks,Farming,"Potato (Growing, Explosive, Thorny)"
plantedPotato3_ET,blocks,Farming,"Potato (Explosive, Thorny)"
plantedPotato1_ETDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPotato1_Rschematic,blocks,Farming,"Potato (Seed, Renewable) Recipe"
plantedPotato1_R,blocks,Farming,"Potato (Seed, Renewable)"
plantedPotato2_R,blocks,Farming,"Potato (Growing, Renewable)"
plantedPotato3_R,blocks,Farming,"Potato (Renewable)"
plantedPotato1_RDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPotato1_RBschematic,blocks,Farming,"Potato (Seed, Renewable, Bonus) Recipe"
plantedPotato1_RB,blocks,Farming,"Potato (Seed, Renewable, Bonus)"
plantedPotato2_RB,blocks,Farming,"Potato (Growing, Renewable, Bonus)"
plantedPotato3_RB,blocks,Farming,"Potato (Renewable, Bonus)"
plantedPotato1_RBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedPotato1_RUschematic,blocks,Farming,"Potato (Seed, Renewable, Underground) Recipe"
plantedPotato1_RU,blocks,Farming,"Potato (Seed, Renewable, Underground)"
plantedPotato2_RU,blocks,Farming,"Potato (Growing, Renewable, Underground)"
plantedPotato3_RU,blocks,Farming,"Potato (Renewable, Underground)"
plantedPotato1_RUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPotato1_RFschematic,blocks,Farming,"Potato (Seed, Renewable, Fast Growth) Recipe"
plantedPotato1_RF,blocks,Farming,"Potato (Seed, Renewable, Fast Growth)"
plantedPotato2_RF,blocks,Farming,"Potato (Growing, Renewable, Fast Growth)"
plantedPotato3_RF,blocks,Farming,"Potato (Renewable, Fast Growth)"
plantedPotato1_RFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPotato1_RTschematic,blocks,Farming,"Potato (Seed, Renewable, Thorny) Recipe"
plantedPotato1_RT,blocks,Farming,"Potato (Seed, Renewable, Thorny)"
plantedPotato2_RT,blocks,Farming,"Potato (Growing, Renewable, Thorny)"
plantedPotato3_RT,blocks,Farming,"Potato (Renewable, Thorny)"
plantedPotato1_RTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPotato1_Tschematic,blocks,Farming,"Potato (Seed, Thorny) Recipe"
plantedPotato1_T,blocks,Farming,"Potato (Seed, Thorny)"
plantedPotato2_T,blocks,Farming,"Potato (Growing, Thorny)"
plantedPotato3_T,blocks,Farming,"Potato (Thorny)"
plantedPotato1_TDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPotato1_TBschematic,blocks,Farming,"Potato (Seed, Thorny, Bonus) Recipe"
plantedPotato1_TB,blocks,Farming,"Potato (Seed, Thorny, Bonus)"
plantedPotato2_TB,blocks,Farming,"Potato (Growing, Thorny, Bonus)"
plantedPotato3_TB,blocks,Farming,"Potato (Thorny, Bonus)"
plantedPotato1_TBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedPotato1_TUschematic,blocks,Farming,"Potato (Seed, Thorny, Underground) Recipe"
plantedPotato1_TU,blocks,Farming,"Potato (Seed, Thorny, Underground)"
plantedPotato2_TU,blocks,Farming,"Potato (Growing, Thorny, Underground)"
plantedPotato3_TU,blocks,Farming,"Potato (Thorny, Underground)"
plantedPotato1_TUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPotato1_TFschematic,blocks,Farming,"Potato (Seed, Thorny, Fast Growth) Recipe"
plantedPotato1_TF,blocks,Farming,"Potato (Seed, Thorny, Fast Growth)"
plantedPotato2_TF,blocks,Farming,"Potato (Growing, Thorny, Fast Growth)"
plantedPotato3_TF,blocks,Farming,"Potato (Thorny, Fast Growth)"
plantedPotato1_TFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPotato1_TEschematic,blocks,Farming,"Potato (Seed, Thorny, Explosive) Recipe"
plantedPotato1_TE,blocks,Farming,"Potato (Seed, Thorny, Explosive)"
plantedPotato2_TE,blocks,Farming,"Potato (Growing, Thorny, Explosive)"
plantedPotato3_TE,blocks,Farming,"Potato (Thorny, Explosive)"
plantedPotato1_TEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPotato1_TRschematic,blocks,Farming,"Potato (Seed, Thorny, Renewable) Recipe"
plantedPotato1_TR,blocks,Farming,"Potato (Seed, Thorny, Renewable)"
plantedPotato2_TR,blocks,Farming,"Potato (Growing, Thorny, Renewable)"
plantedPotato3_TR,blocks,Farming,"Potato (Thorny, Renewable)"
plantedPotato1_TRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPotato1_TTschematic,blocks,Farming,"Potato (Seed, Extra Thorny) Recipe"
plantedPotato1_TT,blocks,Farming,"Potato (Seed, Extra Thorny)"
plantedPotato2_TT,blocks,Farming,"Potato (Growing, Extra Thorny)"
plantedPotato3_TT,blocks,Farming,"Potato (Extra Thorny)"
plantedPotato1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_schematic,blocks,Farming,"Pumpkin (Seed, Enhanced) Recipe"
plantedPumpkin1_,blocks,Farming,"Pumpkin (Seed, Enhanced)"
plantedPumpkin2_,blocks,Farming,"Pumpkin (Growing, Enhanced)"
plantedPumpkin3_,blocks,Farming,"Pumpkin (Enhanced)"
plantedPumpkin1_Desc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThis can be crafted by Hand or at a Workbench."
plantedPumpkin1_Bschematic,blocks,Farming,"Pumpkin (Seed, Bonus) Recipe"
plantedPumpkin1_B,blocks,Farming,"Pumpkin (Seed, Bonus)"
plantedPumpkin2_B,blocks,Farming,"Pumpkin (Growing, Bonus)"
plantedPumpkin3_B,blocks,Farming,"Pumpkin (Bonus)"
plantedPumpkin1_BDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedPumpkin1_BBschematic,blocks,Farming,"Pumpkin (Seed, Bountiful Bonus) Recipe"
plantedPumpkin1_BB,blocks,Farming,"Pumpkin (Seed, Bountiful Bonus)"
plantedPumpkin2_BB,blocks,Farming,"Pumpkin (Growing, Bountiful Bonus)"
plantedPumpkin3_BB,blocks,Farming,"Pumpkin (Bountiful Bonus)"
plantedPumpkin1_BBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBountiful Bonus: further quadruples crop yield.\n\nA Hot Box is required to craft this."
plantedPumpkin1_BUschematic,blocks,Farming,"Pumpkin (Seed, Bonus, Underground) Recipe"
plantedPumpkin1_BU,blocks,Farming,"Pumpkin (Seed, Bonus, Underground)"
plantedPumpkin2_BU,blocks,Farming,"Pumpkin (Growing, Bonus, Underground)"
plantedPumpkin3_BU,blocks,Farming,"Pumpkin (Bonus, Underground)"
plantedPumpkin1_BUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPumpkin1_BFschematic,blocks,Farming,"Pumpkin (Seed, Bonus, Fast Growth) Recipe"
plantedPumpkin1_BF,blocks,Farming,"Pumpkin (Seed, Bonus, Fast Growth)"
plantedPumpkin2_BF,blocks,Farming,"Pumpkin (Growing, Bonus, Fast Growth)"
plantedPumpkin3_BF,blocks,Farming,"Pumpkin (Bonus, Fast Growth)"
plantedPumpkin1_BFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPumpkin1_BRschematic,blocks,Farming,"Pumpkin (Seed, Bonus, Renewable) Recipe"
plantedPumpkin1_BR,blocks,Farming,"Pumpkin (Seed, Bonus, Renewable)"
plantedPumpkin2_BR,blocks,Farming,"Pumpkin (Growing, Bonus, Renewable)"
plantedPumpkin3_BR,blocks,Farming,"Pumpkin (Bonus, Renewable)"
plantedPumpkin1_BRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPumpkin1_BTschematic,blocks,Farming,"Pumpkin (Seed, Bonus, Thorny) Recipe"
plantedPumpkin1_BT,blocks,Farming,"Pumpkin (Seed, Bonus, Thorny)"
plantedPumpkin2_BT,blocks,Farming,"Pumpkin (Growing, Bonus, Thorny)"
plantedPumpkin3_BT,blocks,Farming,"Pumpkin (Bonus, Thorny)"
plantedPumpkin1_BTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_Uschematic,blocks,Farming,"Pumpkin (Seed, Underground) Recipe"
plantedPumpkin1_U,blocks,Farming,"Pumpkin (Seed, Underground)"
plantedPumpkin2_U,blocks,Farming,"Pumpkin (Growing, Underground)"
plantedPumpkin3_U,blocks,Farming,"Pumpkin (Underground)"
plantedPumpkin1_UDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPumpkin1_UBschematic,blocks,Farming,"Pumpkin (Seed, Underground, Bonus) Recipe"
plantedPumpkin1_UB,blocks,Farming,"Pumpkin (Seed, Underground, Bonus)"
plantedPumpkin2_UB,blocks,Farming,"Pumpkin (Growing, Underground, Bonus)"
plantedPumpkin3_UB,blocks,Farming,"Pumpkin (Underground, Bonus)"
plantedPumpkin1_UBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedPumpkin1_UFschematic,blocks,Farming,"Pumpkin (Seed, Underground, Fast Growth) Recipe"
plantedPumpkin1_UF,blocks,Farming,"Pumpkin (Seed, Underground, Fast Growth)"
plantedPumpkin2_UF,blocks,Farming,"Pumpkin (Growing, Underground, Fast Growth)"
plantedPumpkin3_UF,blocks,Farming,"Pumpkin (Underground, Fast Growth)"
plantedPumpkin1_UFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPumpkin1_UEschematic,blocks,Farming,"Pumpkin (Seed, Underground, Explosive) Recipe"
plantedPumpkin1_UE,blocks,Farming,"Pumpkin (Seed, Underground, Explosive)"
plantedPumpkin2_UE,blocks,Farming,"Pumpkin (Growing, Underground, Explosive)"
plantedPumpkin3_UE,blocks,Farming,"Pumpkin (Underground, Explosive)"
plantedPumpkin1_UEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPumpkin1_URschematic,blocks,Farming,"Pumpkin (Seed, Underground, Renewable) Recipe"
plantedPumpkin1_UR,blocks,Farming,"Pumpkin (Seed, Underground, Renewable)"
plantedPumpkin2_UR,blocks,Farming,"Pumpkin (Growing, Underground, Renewable)"
plantedPumpkin3_UR,blocks,Farming,"Pumpkin (Underground, Renewable)"
plantedPumpkin1_URDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPumpkin1_UTschematic,blocks,Farming,"Pumpkin (Seed, Underground, Thorny) Recipe"
plantedPumpkin1_UT,blocks,Farming,"Pumpkin (Seed, Underground, Thorny)"
plantedPumpkin2_UT,blocks,Farming,"Pumpkin (Growing, Underground, Thorny)"
plantedPumpkin3_UT,blocks,Farming,"Pumpkin (Underground, Thorny)"
plantedPumpkin1_UTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_Fschematic,blocks,Farming,"Pumpkin (Seed, Fast Growth) Recipe"
plantedPumpkin1_F,blocks,Farming,"Pumpkin (Seed, Fast Growth)"
plantedPumpkin2_F,blocks,Farming,"Pumpkin (Growing, Fast Growth)"
plantedPumpkin3_F,blocks,Farming,"Pumpkin (Fast Growth)"
plantedPumpkin1_FDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPumpkin1_FBschematic,blocks,Farming,"Pumpkin (Seed, Fast Growth, Bonus) Recipe"
plantedPumpkin1_FB,blocks,Farming,"Pumpkin (Seed, Fast Growth, Bonus)"
plantedPumpkin2_FB,blocks,Farming,"Pumpkin (Growing, Fast Growth, Bonus)"
plantedPumpkin3_FB,blocks,Farming,"Pumpkin (Fast Growth, Bonus)"
plantedPumpkin1_FBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedPumpkin1_FUschematic,blocks,Farming,"Pumpkin (Seed, Fast Growth, Underground) Recipe"
plantedPumpkin1_FU,blocks,Farming,"Pumpkin (Seed, Fast Growth, Underground)"
plantedPumpkin2_FU,blocks,Farming,"Pumpkin (Growing, Fast Growth, Underground)"
plantedPumpkin3_FU,blocks,Farming,"Pumpkin (Fast Growth, Underground)"
plantedPumpkin1_FUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPumpkin1_FFschematic,blocks,Farming,"Pumpkin (Seed, Rapid Growth) Recipe"
plantedPumpkin1_FF,blocks,Farming,"Pumpkin (Seed, Rapid Growth)"
plantedPumpkin2_FF,blocks,Farming,"Pumpkin (Growing, Rapid Growth)"
plantedPumpkin3_FF,blocks,Farming,"Pumpkin (Rapid Growth)"
plantedPumpkin1_FFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRapid Growth: reaches maturity in a quarter of the time.\n\nA Hot Box is required to craft this."
plantedPumpkin1_FEschematic,blocks,Farming,"Pumpkin (Seed, Fast Growth, Explosive) Recipe"
plantedPumpkin1_FE,blocks,Farming,"Pumpkin (Seed, Fast Growth, Explosive)"
plantedPumpkin2_FE,blocks,Farming,"Pumpkin (Growing, Fast Growth, Explosive)"
plantedPumpkin3_FE,blocks,Farming,"Pumpkin (Fast Growth, Explosive)"
plantedPumpkin1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPumpkin1_FRschematic,blocks,Farming,"Pumpkin (Seed, Fast Growth, Renewable) Recipe"
plantedPumpkin1_FR,blocks,Farming,"Pumpkin (Seed, Fast Growth, Renewable)"
